Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)

GroundStation1 --> scFormation[54]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:00:49.218750000       0.820312500
GroundStation1 --> scFormation[85]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:02:36.250000000       2.604166667
GroundStation1 --> scFormation[53]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:03:38.554687500       3.642578125
GroundStation1 --> scFormation[52]         Jan 01 2024 00:00:49.609375000   Jan 01 2024 00:06:27.597656250       5.633138021
GroundStation1 --> scFormation[84]         Jan 01 2024 00:00:00.000000000   Jan 01 2024 00:05:32.812500000       5.546875000
GroundStation1 --> scFormation[51]         Jan 01 2024 00:03:47.832031250   Jan 01 2024 00:09:16.250000000       5.473632813
GroundStation1 --> scFormation[83]         Jan 01 2024 00:01:53.085937500   Jan 01 2024 00:08:29.179687500       6.601562500
GroundStation1 --> scFormation[82]         Jan 01 2024 00:04:44.277343750   Jan 01 2024 00:11:25.449218750       6.686197917
GroundStation1 --> scFormation[50]         Jan 01 2024 00:06:46.445312500   Jan 01 2024 00:12:04.511718750       5.301106771
GroundStation1 --> scFormation[49]         Jan 01 2024 00:09:45.449218750   Jan 01 2024 00:14:52.285156250       5.113932292
GroundStation1 --> scFormation[81]         Jan 01 2024 00:07:35.664062500   Jan 01 2024 00:14:21.523437500       6.764322917
GroundStation1 --> scFormation[48]         Jan 01 2024 00:12:44.843750000   Jan 01 2024 00:17:39.570312500       4.912109375
GroundStation1 --> scFormation[80]         Jan 01 2024 00:10:27.246093750   Jan 01 2024 00:17:17.597656250       6.839192708
GroundStation1 --> scFormation[47]         Jan 01 2024 00:15:44.824218750   Jan 01 2024 00:20:26.269531250       4.690755208
GroundStation1 --> scFormation[46]         Jan 01 2024 00:18:45.390625000   Jan 01 2024 00:23:12.382812500       4.449869792
GroundStation1 --> scFormation[118]        Jan 01 2024 00:16:10.996093750   Jan 01 2024 00:23:09.160156250       6.969401042
GroundStation1 --> scFormation[119]        Jan 01 2024 00:16:10.996093750   Jan 01 2024 00:23:09.160156250       6.969401042
GroundStation1 --> scFormation[45]         Jan 01 2024 00:21:46.640625000   Jan 01 2024 00:25:57.617187500       4.182942708
GroundStation1 --> scFormation[117]        Jan 01 2024 00:19:03.066406250   Jan 01 2024 00:26:04.843750000       7.029622396
GroundStation1 --> scFormation[44]         Jan 01 2024 00:24:48.867187500   Jan 01 2024 00:28:41.972656250       3.885091146
GroundStation1 --> scFormation[116]        Jan 01 2024 00:21:55.332031250   Jan 01 2024 00:29:00.429687500       7.084960938
GroundStation1 --> scFormation[43]         Jan 01 2024 00:27:52.070312500   Jan 01 2024 00:31:25.058593750       3.549804688
GroundStation1 --> scFormation[115]        Jan 01 2024 00:24:47.792968750   Jan 01 2024 00:31:55.917968750       7.135416667
GroundStation1 --> scFormation[42]         Jan 01 2024 00:30:56.835937500   Jan 01 2024 00:34:06.679687500       3.164062500
GroundStation1 --> scFormation[114]        Jan 01 2024 00:27:40.351562500   Jan 01 2024 00:34:51.308593750       7.182617188
GroundStation1 --> scFormation[41]         Jan 01 2024 00:34:03.750000000   Jan 01 2024 00:36:46.054687500       2.705078125
GroundStation1 --> scFormation[113]        Jan 01 2024 00:30:33.105468750   Jan 01 2024 00:37:46.601562500       7.224934896
GroundStation1 --> scFormation[40]         Jan 01 2024 00:37:14.277343750   Jan 01 2024 00:39:21.816406250       2.125651042
GroundStation1 --> scFormation[112]        Jan 01 2024 00:33:25.957031250   Jan 01 2024 00:40:41.894531250       7.265625000
GroundStation1 --> scFormation[79]         Jan 01 2024 00:40:33.007812500   Jan 01 2024 00:41:49.277343750       1.271158854
GroundStation1 --> scFormation[111]        Jan 01 2024 00:36:18.906250000   Jan 01 2024 00:43:36.992187500       7.301432292
GroundStation1 --> scFormation[110]        Jan 01 2024 00:39:11.953125000   Jan 01 2024 00:46:32.187500000       7.337239583
GroundStation1 --> scFormation[109]        Jan 01 2024 00:42:05.195312500   Jan 01 2024 00:49:27.187500000       7.366536458
GroundStation1 --> scFormation[108]        Jan 01 2024 00:44:58.535156250   Jan 01 2024 00:52:22.187500000       7.394205729
GroundStation1 --> scFormation[107]        Jan 01 2024 00:47:51.875000000   Jan 01 2024 00:55:17.187500000       7.421875000
GroundStation1 --> scFormation[106]        Jan 01 2024 00:50:45.410156250   Jan 01 2024 00:58:12.089843750       7.444661458
